scenario,job_id,job_type,is_critical,server_id,start_slot,end_slot,start_time,end_time,duration_hours
high_demand_25pct,148,interactive,1,14,72,74,18:00,18:30,0.5
high_demand_25pct,149,batch,0,4,76,92,19:00,23:00,4.0
high_demand_25pct,150,interactive,1,5,72,74,18:00,18:30,0.5
high_demand_25pct,150,interactive,1,14,72,74,18:00,18:30,0.5
high_demand_25pct,151,batch,0,31,76,93,19:00,23:15,4.25
high_demand_25pct,152,interactive,0,13,74,75,18:30,18:45,0.25
high_demand_25pct,153,interactive,0,14,74,75,18:30,18:45,0.25
high_demand_25pct,154,interactive,0,14,76,77,19:00,19:15,0.25
high_demand_25pct,155,interactive,1,5,75,76,18:45,19:00,0.25
high_demand_25pct,155,interactive,1,14,75,76,18:45,19:00,0.25
high_demand_25pct,156,interactive,1,5,77,78,19:15,19:30,0.25
high_demand_25pct,156,interactive,1,14,77,78,19:15,19:30,0.25
high_demand_25pct,157,batch,1,0,77,96,19:15,24:00,4.75
high_demand_25pct,157,batch,1,19,77,96,19:15,24:00,4.75
high_demand_25pct,158,batch,0,18,79,96,19:45,24:00,4.25
high_demand_25pct,159,interactive,1,5,81,83,20:15,20:45,0.5
high_demand_25pct,159,interactive,1,14,81,83,20:15,20:45,0.5
high_demand_25pct,160,interactive,1,13,81,83,20:15,20:45,0.5
high_demand_25pct,160,interactive,1,14,81,83,20:15,20:45,0.5
high_demand_25pct,161,interactive,1,5,83,85,20:45,21:15,0.5
high_demand_25pct,161,interactive,1,14,83,85,20:45,21:15,0.5
high_demand_25pct,162,interactive,0,38,82,83,20:30,20:45,0.25
high_demand_25pct,163,batch,0,38,83,96,20:45,24:00,3.25
high_demand_25pct,164,interactive,0,14,82,83,20:30,20:45,0.25
high_demand_25pct,165,interactive,0,14,83,84,20:45,21:00,0.25
high_demand_25pct,166,interactive,1,5,84,85,21:00,21:15,0.25
high_demand_25pct,166,interactive,1,14,84,85,21:00,21:15,0.25
high_demand_25pct,167,interactive,0,5,84,85,21:00,21:15,0.25
high_demand_25pct,168,interactive,0,6,85,86,21:15,21:30,0.25
high_demand_25pct,169,interactive,1,2,85,86,21:15,21:30,0.25
high_demand_25pct,169,interactive,1,6,85,86,21:15,21:30,0.25
high_demand_25pct,170,interactive,0,37,92,93,23:00,23:15,0.25
high_demand_25pct,171,interactive,0,37,95,96,23:45,24:00,0.25
high_energy_cost_50pct,0,batch,0,19,0,18,00:00,04:30,4.5
high_energy_cost_50pct,1,interactive,1,6,0,1,00:00,00:15,0.25
high_energy_cost_50pct,1,interactive,1,8,0,1,00:00,00:15,0.25
high_energy_cost_50pct,2,batch,0,6,0,14,00:00,03:30,3.5
high_energy_cost_50pct,3,batch,0,12,0,19,00:00,04:45,4.75
high_energy_cost_50pct,4,batch,0,22,2,14,00:30,03:30,3.0
high_energy_cost_50pct,5,batch,0,24,4,19,01:00,04:45,3.75
high_energy_cost_50pct,6,interactive,0,6,4,5,01:00,01:15,0.25
high_energy_cost_50pct,7,batch,1,1,4,22,01:00,05:30,4.5
high_energy_cost_50pct,7,batch,1,16,4,22,01:00,05:30,4.5
high_energy_cost_50pct,8,interactive,0,38,6,7,01:30,01:45,0.25
high_energy_cost_50pct,9,interactive,1,3,6,7,01:30,01:45,0.25
high_energy_cost_50pct,9,interactive,1,8,5,6,01:15,01:30,0.25
high_energy_cost_50pct,10,batch,0,18,5,22,01:15,05:30,4.25
high_energy_cost_50pct,11,interactive,0,38,8,9,02:00,02:15,0.25
high_energy_cost_50pct,12,interactive,0,38,9,10,02:15,02:30,0.25
high_energy_cost_50pct,13,interactive,1,0,11,12,02:45,03:00,0.25
high_energy_cost_50pct,13,interactive,1,29,11,12,02:45,03:00,0.25
high_energy_cost_50pct,14,interactive,1,0,10,11,02:30,02:45,0.25
high_energy_cost_50pct,14,interactive,1,29,10,11,02:30,02:45,0.25
high_energy_cost_50pct,15,interactive,0,38,10,11,02:30,02:45,0.25
high_energy_cost_50pct,16,batch,0,29,10,24,02:30,06:00,3.5
high_energy_cost_50pct,17,interactive,1,0,11,12,02:45,03:00,0.25
high_energy_cost_50pct,17,interactive,1,29,11,12,02:45,03:00,0.25
high_energy_cost_50pct,18,batch,0,0,10,21,02:30,05:15,2.75
high_energy_cost_50pct,19,batch,0,3,10,27,02:30,06:45,4.25
high_energy_cost_50pct,20,batch,0,37,11,28,02:45,07:00,4.25
high_energy_cost_50pct,21,batch,0,8,11,30,02:45,07:30,4.75
high_energy_cost_50pct,22,interactive,0,38,13,14,03:15,03:30,0.25
high_energy_cost_50pct,23,interactive,1,0,13,15,03:15,03:45,0.5
high_energy_cost_50pct,23,interactive,1,17,13,15,03:15,03:45,0.5
high_energy_cost_50pct,24,batch,0,22,14,32,03:30,08:00,4.5
high_energy_cost_50pct,25,batch,0,6,14,33,03:30,08:15,4.75
high_energy_cost_50pct,26,batch,1,0,13,30,03:15,07:30,4.25
high_energy_cost_50pct,26,batch,1,29,13,30,03:15,07:30,4.25
high_energy_cost_50pct,27,interactive,1,0,14,16,03:30,04:00,0.5
high_energy_cost_50pct,27,interactive,1,17,14,16,03:30,04:00,0.5
high_energy_cost_50pct,28,interactive,0,31,15,16,03:45,04:00,0.25
high_energy_cost_50pct,29,interactive,0,0,15,16,03:45,04:00,0.25
high_energy_cost_50pct,30,interactive,0,38,14,15,03:30,03:45,0.25
high_energy_cost_50pct,31,interactive,1,10,15,17,03:45,04:15,0.5
high_energy_cost_50pct,31,interactive,1,31,15,17,03:45,04:15,0.5
high_energy_cost_50pct,32,interactive,1,0,15,16,03:45,04:00,0.25
high_energy_cost_50pct,32,interactive,1,31,15,16,03:45,04:00,0.25
high_energy_cost_50pct,33,interactive,1,10,15,16,03:45,04:00,0.25
high_energy_cost_50pct,33,interactive,1,17,15,16,03:45,04:00,0.25
high_energy_cost_50pct,34,batch,0,31,15,32,03:45,08:00,4.25
high_energy_cost_50pct,35,batch,0,27,15,28,03:45,07:00,3.25
high_energy_cost_50pct,36,interactive,0,31,16,17,04:00,04:15,0.25
high_energy_cost_50pct,37,batch,0,38,15,29,03:45,07:15,3.5
high_energy_cost_50pct,38,batch,1,12,19,37,04:45,09:15,4.5
high_energy_cost_50pct,38,batch,1,17,16,34,04:00,08:30,4.5
high_energy_cost_50pct,39,batch,1,19,18,35,04:30,08:45,4.25
high_energy_cost_50pct,39,batch,1,24,19,36,04:45,09:00,4.25
high_energy_cost_50pct,40,batch,0,18,22,41,05:30,10:15,4.75
high_energy_cost_50pct,41,interactive,1,10,17,18,04:15,04:30,0.25
high_energy_cost_50pct,41,interactive,1,31,17,18,04:15,04:30,0.25
high_energy_cost_50pct,42,batch,0,10,17,32,04:15,08:00,3.75
high_energy_cost_50pct,43,batch,0,16,22,39,05:30,09:45,4.25
high_energy_cost_50pct,44,interactive,0,31,20,21,05:00,05:15,0.25
high_energy_cost_50pct,45,interactive,1,10,20,22,05:00,05:30,0.5
high_energy_cost_50pct,45,interactive,1,31,20,22,05:00,05:30,0.5
high_energy_cost_50pct,46,batch,0,0,21,36,05:15,09:00,3.75
high_energy_cost_50pct,47,batch,1,0,19,34,04:45,08:30,3.75
high_energy_cost_50pct,47,batch,1,17,19,34,04:45,08:30,3.75
high_energy_cost_50pct,48,interactive,1,10,19,21,04:45,05:15,0.5
high_energy_cost_50pct,48,interactive,1,31,20,22,05:00,05:30,0.5
high_energy_cost_50pct,49,interactive,1,10,21,23,05:15,05:45,0.5
high_energy_cost_50pct,49,interactive,1,31,21,23,05:15,05:45,0.5
high_energy_cost_50pct,50,batch,1,0,21,33,05:15,08:15,3.0
high_energy_cost_50pct,50,batch,1,29,21,33,05:15,08:15,3.0
high_energy_cost_50pct,51,batch,0,35,21,34,05:15,08:30,3.25
high_energy_cost_50pct,52,interactive,1,10,23,25,05:45,06:15,0.5
high_energy_cost_50pct,52,interactive,1,31,22,24,05:30,06:00,0.5
high_energy_cost_50pct,53,interactive,1,10,23,25,05:45,06:15,0.5
high_energy_cost_50pct,53,interactive,1,31,22,24,05:30,06:00,0.5
high_energy_cost_50pct,54,batch,1,1,22,39,05:30,09:45,4.25
high_energy_cost_50pct,54,batch,1,3,27,44,06:45,11:00,4.25
high_energy_cost_50pct,55,interactive,1,10,23,25,05:45,06:15,0.5
high_energy_cost_50pct,55,interactive,1,31,23,25,05:45,06:15,0.5
high_energy_cost_50pct,56,batch,0,29,24,37,06:00,09:15,3.25
high_energy_cost_50pct,57,batch,1,3,23,39,05:45,09:45,4.0
high_energy_cost_50pct,57,batch,1,8,23,39,05:45,09:45,4.0
high_energy_cost_50pct,58,interactive,0,31,25,26,06:15,06:30,0.25
high_energy_cost_50pct,59,batch,0,27,29,47,07:15,11:45,4.5
high_energy_cost_50pct,60,batch,0,38,29,46,07:15,11:30,4.25
high_energy_cost_50pct,61,interactive,0,31,26,27,06:30,06:45,0.25
high_energy_cost_50pct,62,batch,0,27,25,40,06:15,10:00,3.75
high_energy_cost_50pct,63,interactive,0,10,27,28,06:45,07:00,0.25
high_energy_cost_50pct,64,batch,0,8,30,45,07:30,11:15,3.75
high_energy_cost_50pct,65,interactive,0,31,29,30,07:15,07:30,0.25
high_energy_cost_50pct,66,interactive,0,31,30,31,07:30,07:45,0.25
high_energy_cost_50pct,67,interactive,1,10,30,31,07:30,07:45,0.25
high_energy_cost_50pct,67,interactive,1,31,29,30,07:15,07:30,0.25
high_energy_cost_50pct,68,interactive,1,10,30,31,07:30,07:45,0.25
high_energy_cost_50pct,68,interactive,1,31,30,31,07:30,07:45,0.25
high_energy_cost_50pct,69,batch,0,22,32,49,08:00,12:15,4.25
high_energy_cost_50pct,70,interactive,1,0,31,33,07:45,08:15,0.5
high_energy_cost_50pct,70,interactive,1,17,31,33,07:45,08:15,0.5
high_energy_cost_50pct,71,interactive,0,10,31,32,07:45,08:00,0.25
high_energy_cost_50pct,72,interactive,0,31,31,32,07:45,08:00,0.25
high_energy_cost_50pct,73,batch,0,12,37,53,09:15,13:15,4.0
high_energy_cost_50pct,74,interactive,1,0,34,36,08:30,09:00,0.5
high_energy_cost_50pct,74,interactive,1,29,34,36,08:30,09:00,0.5
high_energy_cost_50pct,75,interactive,0,0,34,35,08:30,08:45,0.25
high_energy_cost_50pct,76,interactive,0,0,35,36,08:45,09:00,0.25
high_energy_cost_50pct,77,batch,0,19,35,50,08:45,12:30,3.75
high_energy_cost_50pct,78,batch,0,24,36,53,09:00,13:15,4.25
high_energy_cost_50pct,79,batch,0,16,39,61,09:45,15:15,5.5
high_energy_cost_50pct,80,interactive,1,8,40,42,10:00,10:30,0.5
high_energy_cost_50pct,80,interactive,1,27,39,41,09:45,10:15,0.5
high_energy_cost_50pct,81,batch,0,19,41,61,10:15,15:15,5.0
high_energy_cost_50pct,82,interactive,0,8,43,44,10:45,11:00,0.25
high_energy_cost_50pct,83,interactive,0,27,41,42,10:15,10:30,0.25
high_energy_cost_50pct,84,interactive,0,27,43,44,10:45,11:00,0.25
high_energy_cost_50pct,85,batch,0,18,42,56,10:30,14:00,3.5
high_energy_cost_50pct,86,batch,1,3,42,62,10:30,15:30,5.0
high_energy_cost_50pct,86,batch,1,8,42,62,10:30,15:30,5.0
high_energy_cost_50pct,87,interactive,1,8,43,45,10:45,11:15,0.5
high_energy_cost_50pct,87,interactive,1,27,43,45,10:45,11:15,0.5
high_energy_cost_50pct,88,batch,0,16,44,61,11:00,15:15,4.25
high_energy_cost_50pct,89,interactive,0,27,45,46,11:15,11:30,0.25
high_energy_cost_50pct,90,batch,1,3,45,62,11:15,15:30,4.25
high_energy_cost_50pct,90,batch,1,8,45,62,11:15,15:30,4.25
high_energy_cost_50pct,91,batch,1,12,50,70,12:30,17:30,5.0
high_energy_cost_50pct,91,batch,1,22,50,70,12:30,17:30,5.0
high_energy_cost_50pct,92,interactive,1,8,45,47,11:15,11:45,0.5
high_energy_cost_50pct,92,interactive,1,27,46,48,11:30,12:00,0.5
high_energy_cost_50pct,93,interactive,1,19,46,48,11:30,12:00,0.5
high_energy_cost_50pct,93,interactive,1,27,46,48,11:30,12:00,0.5
high_energy_cost_50pct,94,interactive,0,38,46,47,11:30,11:45,0.25
high_energy_cost_50pct,95,batch,1,22,50,66,12:30,16:30,4.0
high_energy_cost_50pct,95,batch,1,27,47,63,11:45,15:45,4.0
high_energy_cost_50pct,96,batch,1,12,50,68,12:30,17:00,4.5
high_energy_cost_50pct,96,batch,1,22,50,68,12:30,17:00,4.5
high_energy_cost_50pct,97,interactive,1,8,48,50,12:00,12:30,0.5
high_energy_cost_50pct,97,interactive,1,27,48,50,12:00,12:30,0.5
high_energy_cost_50pct,98,batch,0,19,51,68,12:45,17:00,4.25
high_energy_cost_50pct,99,batch,0,24,53,71,13:15,17:45,4.5
high_energy_cost_50pct,100,interactive,0,38,48,49,12:00,12:15,0.25
high_energy_cost_50pct,101,batch,1,10,53,70,13:15,17:30,4.25
high_energy_cost_50pct,101,batch,1,12,53,70,13:15,17:30,4.25
high_energy_cost_50pct,102,batch,0,24,54,71,13:30,17:45,4.25
high_energy_cost_50pct,103,batch,0,38,49,65,12:15,16:15,4.0
high_energy_cost_50pct,104,interactive,1,8,53,55,13:15,13:45,0.5
high_energy_cost_50pct,104,interactive,1,10,53,55,13:15,13:45,0.5
high_energy_cost_50pct,105,batch,0,17,54,66,13:30,16:30,3.0
high_energy_cost_50pct,106,interactive,0,17,55,56,13:45,14:00,0.25
high_energy_cost_50pct,107,interactive,0,17,56,57,14:00,14:15,0.25
high_energy_cost_50pct,108,batch,0,29,60,74,15:00,18:30,3.5
high_energy_cost_50pct,109,interactive,0,10,56,57,14:00,14:15,0.25
high_energy_cost_50pct,110,interactive,1,10,56,58,14:00,14:30,0.5
high_energy_cost_50pct,110,interactive,1,17,55,57,13:45,14:15,0.5
high_energy_cost_50pct,111,interactive,0,17,57,58,14:15,14:30,0.25
high_energy_cost_50pct,112,batch,1,16,61,79,15:15,19:45,4.5
high_energy_cost_50pct,112,batch,1,18,56,74,14:00,18:30,4.5
high_energy_cost_50pct,113,batch,1,1,59,77,14:45,19:15,4.5
high_energy_cost_50pct,113,batch,1,6,59,77,14:45,19:15,4.5
high_energy_cost_50pct,114,interactive,1,8,58,59,14:30,14:45,0.25
high_energy_cost_50pct,114,interactive,1,10,57,58,14:15,14:30,0.25
high_energy_cost_50pct,115,interactive,0,17,58,59,14:30,14:45,0.25
high_energy_cost_50pct,116,interactive,1,10,59,60,14:45,15:00,0.25
high_energy_cost_50pct,116,interactive,1,17,59,60,14:45,15:00,0.25
high_energy_cost_50pct,117,batch,0,38,65,81,16:15,20:15,4.0
high_energy_cost_50pct,118,interactive,0,17,62,63,15:30,15:45,0.25
high_energy_cost_50pct,119,interactive,1,10,64,66,16:00,16:30,0.5
high_energy_cost_50pct,119,interactive,1,19,64,66,16:00,16:30,0.5
high_energy_cost_50pct,120,interactive,1,10,65,66,16:15,16:30,0.25
high_energy_cost_50pct,120,interactive,1,17,64,65,16:00,16:15,0.25
high_energy_cost_50pct,121,batch,0,22,67,87,16:45,21:45,5.0
high_energy_cost_50pct,122,batch,0,17,67,83,16:45,20:45,4.0
high_energy_cost_50pct,123,batch,0,19,69,85,17:15,21:15,4.0
high_energy_cost_50pct,124,batch,0,12,70,91,17:30,22:45,5.25
high_energy_cost_50pct,125,batch,0,10,70,85,17:30,21:15,3.75
high_energy_cost_50pct,126,interactive,1,10,65,67,16:15,16:45,0.5
high_energy_cost_50pct,126,interactive,1,29,66,68,16:30,17:00,0.5
high_energy_cost_50pct,127,batch,0,24,71,91,17:45,22:45,5.0
high_energy_cost_50pct,128,interactive,0,17,67,68,16:45,17:00,0.25
high_energy_cost_50pct,129,batch,1,12,70,87,17:30,21:45,4.25
high_energy_cost_50pct,129,batch,1,29,70,87,17:30,21:45,4.25
high_energy_cost_50pct,130,batch,0,22,70,86,17:30,21:30,4.0
high_energy_cost_50pct,131,batch,1,12,70,86,17:30,21:30,4.0
high_energy_cost_50pct,131,batch,1,29,70,86,17:30,21:30,4.0
high_energy_cost_50pct,132,interactive,1,17,66,67,16:30,16:45,0.25
high_energy_cost_50pct,132,interactive,1,22,66,67,16:30,16:45,0.25
high_energy_cost_50pct,133,batch,1,18,73,96,18:15,24:00,5.75
high_energy_cost_50pct,133,batch,1,29,73,96,18:15,24:00,5.75
high_energy_cost_50pct,134,batch,0,18,74,96,18:30,24:00,5.5
high_energy_cost_50pct,135,batch,0,20,73,91,18:15,22:45,4.5
high_energy_cost_50pct,136,batch,1,18,74,96,18:30,24:00,5.5
high_energy_cost_50pct,136,batch,1,29,74,96,18:30,24:00,5.5
high_energy_cost_50pct,137,batch,0,37,73,89,18:15,22:15,4.0
high_energy_cost_50pct,138,batch,1,3,73,96,18:15,24:00,5.75
high_energy_cost_50pct,138,batch,1,8,73,96,18:15,24:00,5.75
high_energy_cost_50pct,139,batch,1,26,74,92,18:30,23:00,4.5
high_energy_cost_50pct,139,batch,1,31,74,92,18:30,23:00,4.5
high_energy_cost_50pct,140,interactive,1,10,70,71,17:30,17:45,0.25
high_energy_cost_50pct,140,interactive,1,17,70,71,17:30,17:45,0.25
high_energy_cost_50pct,141,batch,1,0,75,96,18:45,24:00,5.25
high_energy_cost_50pct,141,batch,1,1,75,96,18:45,24:00,5.25
high_energy_cost_50pct,142,batch,1,18,74,96,18:30,24:00,5.5
high_energy_cost_50pct,142,batch,1,29,74,96,18:30,24:00,5.5
high_energy_cost_50pct,143,batch,0,5,72,87,18:00,21:45,3.75
high_energy_cost_50pct,144,batch,0,27,75,96,18:45,24:00,5.25
high_energy_cost_50pct,145,batch,0,29,74,96,18:30,24:00,5.5
high_energy_cost_50pct,146,batch,1,0,76,94,19:00,23:30,4.5
high_energy_cost_50pct,146,batch,1,4,76,94,19:00,23:30,4.5
high_energy_cost_50pct,147,interactive,0,5,72,73,18:00,18:15,0.25
high_energy_cost_50pct,148,interactive,1,5,72,74,18:00,18:30,0.5
high_energy_cost_50pct,148,interactive,1,20,72,74,18:00,18:30,0.5
high_energy_cost_50pct,149,batch,0,14,76,92,19:00,23:00,4.0
high_energy_cost_50pct,150,interactive,1,5,72,74,18:00,18:30,0.5
high_energy_cost_50pct,150,interactive,1,20,72,74,18:00,18:30,0.5
high_energy_cost_50pct,151,batch,0,33,77,94,19:15,23:30,4.25
high_energy_cost_50pct,152,interactive,0,5,73,74,18:15,18:30,0.25
high_energy_cost_50pct,153,interactive,0,5,74,75,18:30,18:45,0.25
high_energy_cost_50pct,154,interactive,0,5,76,77,19:00,19:15,0.25
high_energy_cost_50pct,155,interactive,1,5,75,76,18:45,19:00,0.25
high_energy_cost_50pct,155,interactive,1,20,75,76,18:45,19:00,0.25
high_energy_cost_50pct,156,interactive,1,5,77,78,19:15,19:30,0.25
high_energy_cost_50pct,156,interactive,1,20,77,78,19:15,19:30,0.25
high_energy_cost_50pct,157,batch,1,1,77,96,19:15,24:00,4.75
high_energy_cost_50pct,157,batch,1,6,77,96,19:15,24:00,4.75
high_energy_cost_50pct,158,batch,0,16,79,96,19:45,24:00,4.25
high_energy_cost_50pct,159,interactive,1,5,81,83,20:15,20:45,0.5
high_energy_cost_50pct,159,interactive,1,20,81,83,20:15,20:45,0.5
high_energy_cost_50pct,160,interactive,1,5,80,82,20:00,20:30,0.5
high_energy_cost_50pct,160,interactive,1,20,81,83,20:15,20:45,0.5
high_energy_cost_50pct,161,interactive,1,5,82,84,20:30,21:00,0.5
high_energy_cost_50pct,161,interactive,1,20,83,85,20:45,21:15,0.5
high_energy_cost_50pct,162,interactive,0,38,82,83,20:30,20:45,0.25
high_energy_cost_50pct,163,batch,0,38,83,96,20:45,24:00,3.25
high_energy_cost_50pct,164,interactive,0,5,82,83,20:30,20:45,0.25
high_energy_cost_50pct,165,interactive,0,20,83,84,20:45,21:00,0.25
high_energy_cost_50pct,166,interactive,1,5,83,84,20:45,21:00,0.25
high_energy_cost_50pct,166,interactive,1,22,84,85,21:00,21:15,0.25
high_energy_cost_50pct,167,interactive,0,20,84,85,21:00,21:15,0.25
high_energy_cost_50pct,168,interactive,0,5,85,86,21:15,21:30,0.25
high_energy_cost_50pct,169,interactive,1,5,85,86,21:15,21:30,0.25
high_energy_cost_50pct,169,interactive,1,22,85,86,21:15,21:30,0.25
high_energy_cost_50pct,170,interactive,0,37,92,93,23:00,23:15,0.25
high_energy_cost_50pct,171,interactive,0,37,95,96,23:45,24:00,0.25
reduced_capacity_10pct,0,batch,0,6,0,18,00:00,04:30,4.5
reduced_capacity_10pct,1,interactive,1,6,0,1,00:00,00:15,0.25
reduced_capacity_10pct,1,interactive,1,27,0,1,00:00,00:15,0.25
reduced_capacity_10pct,2,batch,0,19,0,14,00:00,03:30,3.5
reduced_capacity_10pct,3,batch,0,22,0,19,00:00,04:45,4.75
reduced_capacity_10pct,4,batch,0,24,2,14,00:30,03:30,3.0
reduced_capacity_10pct,5,batch,0,18,4,19,01:00,04:45,3.75
reduced_capacity_10pct,6,interactive,0,6,4,5,01:00,01:15,0.25
reduced_capacity_10pct,7,batch,1,8,4,22,01:00,05:30,4.5
reduced_capacity_10pct,7,batch,1,16,4,22,01:00,05:30,4.5
reduced_capacity_10pct,8,interactive,0,6,6,7,01:30,01:45,0.25
reduced_capacity_10pct,9,interactive,1,1,5,6,01:15,01:30,0.25
reduced_capacity_10pct,9,interactive,1,3,6,7,01:30,01:45,0.25
reduced_capacity_10pct,10,batch,0,1,6,23,01:30,05:45,4.25
reduced_capacity_10pct,11,interactive,0,6,8,9,02:00,02:15,0.25
reduced_capacity_10pct,12,interactive,0,6,9,10,02:15,02:30,0.25
reduced_capacity_10pct,13,interactive,1,6,11,12,02:45,03:00,0.25
reduced_capacity_10pct,13,interactive,1,29,11,12,02:45,03:00,0.25
reduced_capacity_10pct,14,interactive,1,6,10,11,02:30,02:45,0.25
reduced_capacity_10pct,14,interactive,1,8,10,11,02:30,02:45,0.25
reduced_capacity_10pct,15,interactive,0,6,10,11,02:30,02:45,0.25
reduced_capacity_10pct,16,batch,0,12,10,24,02:30,06:00,3.5
reduced_capacity_10pct,17,interactive,1,6,11,12,02:45,03:00,0.25
reduced_capacity_10pct,17,interactive,1,29,11,12,02:45,03:00,0.25
reduced_capacity_10pct,18,batch,0,31,12,23,03:00,05:45,2.75
reduced_capacity_10pct,19,batch,0,3,10,27,02:30,06:45,4.25
reduced_capacity_10pct,20,batch,0,24,14,31,03:30,07:45,4.25
reduced_capacity_10pct,21,batch,0,29,11,30,02:45,07:30,4.75
reduced_capacity_10pct,22,interactive,0,31,12,13,03:00,03:15,0.25
reduced_capacity_10pct,23,interactive,1,29,13,15,03:15,03:45,0.5
reduced_capacity_10pct,23,interactive,1,31,12,14,03:00,03:30,0.5
reduced_capacity_10pct,24,batch,0,26,14,32,03:30,08:00,4.5
reduced_capacity_10pct,25,batch,0,19,14,33,03:30,08:15,4.75
reduced_capacity_10pct,26,batch,1,29,13,30,03:15,07:30,4.25
reduced_capacity_10pct,26,batch,1,31,13,30,03:15,07:30,4.25
reduced_capacity_10pct,27,interactive,1,6,14,16,03:30,04:00,0.5
reduced_capacity_10pct,27,interactive,1,29,14,16,03:30,04:00,0.5
reduced_capacity_10pct,28,interactive,0,6,15,16,03:45,04:00,0.25
reduced_capacity_10pct,29,interactive,0,31,14,15,03:30,03:45,0.25
reduced_capacity_10pct,30,interactive,0,0,15,16,03:45,04:00,0.25
reduced_capacity_10pct,31,interactive,1,0,15,17,03:45,04:15,0.5
reduced_capacity_10pct,31,interactive,1,29,15,17,03:45,04:15,0.5
reduced_capacity_10pct,32,interactive,1,29,15,16,03:45,04:00,0.25
reduced_capacity_10pct,32,interactive,1,31,15,16,03:45,04:00,0.25
reduced_capacity_10pct,33,interactive,1,17,16,17,04:00,04:15,0.25
reduced_capacity_10pct,33,interactive,1,27,15,16,03:45,04:00,0.25
reduced_capacity_10pct,34,batch,0,0,15,32,03:45,08:00,4.25
reduced_capacity_10pct,35,batch,0,10,15,28,03:45,07:00,3.25
reduced_capacity_10pct,36,interactive,0,26,16,17,04:00,04:15,0.25
reduced_capacity_10pct,37,batch,0,24,15,29,03:45,07:15,3.5
reduced_capacity_10pct,38,batch,1,18,19,37,04:45,09:15,4.5
reduced_capacity_10pct,38,batch,1,27,16,34,04:00,08:30,4.5
reduced_capacity_10pct,39,batch,1,6,18,35,04:30,08:45,4.25
reduced_capacity_10pct,39,batch,1,22,19,36,04:45,09:00,4.25
reduced_capacity_10pct,40,batch,0,8,22,41,05:30,10:15,4.75
reduced_capacity_10pct,41,interactive,1,26,17,18,04:15,04:30,0.25
reduced_capacity_10pct,41,interactive,1,31,17,18,04:15,04:30,0.25
reduced_capacity_10pct,42,batch,0,17,17,32,04:15,08:00,3.75
reduced_capacity_10pct,43,batch,0,28,19,36,04:45,09:00,4.25
reduced_capacity_10pct,44,interactive,0,26,19,20,04:45,05:00,0.25
reduced_capacity_10pct,45,interactive,1,17,20,22,05:00,05:30,0.5
reduced_capacity_10pct,45,interactive,1,28,20,22,05:00,05:30,0.5
reduced_capacity_10pct,46,batch,0,31,23,38,05:45,09:30,3.75
reduced_capacity_10pct,47,batch,1,10,19,34,04:45,08:30,3.75
reduced_capacity_10pct,47,batch,1,19,19,34,04:45,08:30,3.75
reduced_capacity_10pct,48,interactive,1,17,20,22,05:00,05:30,0.5
reduced_capacity_10pct,48,interactive,1,28,20,22,05:00,05:30,0.5
reduced_capacity_10pct,49,interactive,1,28,21,23,05:15,05:45,0.5
reduced_capacity_10pct,49,interactive,1,31,21,23,05:15,05:45,0.5
reduced_capacity_10pct,50,batch,1,10,21,33,05:15,08:15,3.0
reduced_capacity_10pct,50,batch,1,26,21,33,05:15,08:15,3.0
reduced_capacity_10pct,51,batch,0,12,24,37,06:00,09:15,3.25
reduced_capacity_10pct,52,interactive,1,26,22,24,05:30,06:00,0.5
reduced_capacity_10pct,52,interactive,1,28,22,24,05:30,06:00,0.5
reduced_capacity_10pct,53,interactive,1,26,23,25,05:45,06:15,0.5
reduced_capacity_10pct,53,interactive,1,28,23,25,05:45,06:15,0.5
reduced_capacity_10pct,54,batch,1,3,27,44,06:45,11:00,4.25
reduced_capacity_10pct,54,batch,1,16,22,39,05:30,09:45,4.25
reduced_capacity_10pct,55,interactive,1,26,24,26,06:00,06:30,0.5
reduced_capacity_10pct,55,interactive,1,28,24,26,06:00,06:30,0.5
reduced_capacity_10pct,56,batch,0,1,23,36,05:45,09:00,3.25
reduced_capacity_10pct,57,batch,1,1,23,39,05:45,09:45,4.0
reduced_capacity_10pct,57,batch,1,8,23,39,05:45,09:45,4.0
reduced_capacity_10pct,58,interactive,0,28,25,26,06:15,06:30,0.25
reduced_capacity_10pct,59,batch,0,10,28,46,07:00,11:30,4.5
reduced_capacity_10pct,60,batch,0,12,25,42,06:15,10:30,4.25
reduced_capacity_10pct,61,interactive,0,28,26,27,06:30,06:45,0.25
reduced_capacity_10pct,62,batch,0,38,30,45,07:30,11:15,3.75
reduced_capacity_10pct,63,interactive,0,28,27,28,06:45,07:00,0.25
reduced_capacity_10pct,64,batch,0,24,31,46,07:45,11:30,3.75
reduced_capacity_10pct,65,interactive,0,28,28,29,07:00,07:15,0.25
reduced_capacity_10pct,66,interactive,0,28,30,31,07:30,07:45,0.25
reduced_capacity_10pct,67,interactive,1,26,30,31,07:30,07:45,0.25
reduced_capacity_10pct,67,interactive,1,28,29,30,07:15,07:30,0.25
reduced_capacity_10pct,68,interactive,1,26,30,31,07:30,07:45,0.25
reduced_capacity_10pct,68,interactive,1,28,29,30,07:15,07:30,0.25
reduced_capacity_10pct,69,batch,0,19,33,50,08:15,12:30,4.25
reduced_capacity_10pct,70,interactive,1,26,31,33,07:45,08:15,0.5
reduced_capacity_10pct,70,interactive,1,28,31,33,07:45,08:15,0.5
